M,seed,blocks,method,presolve,solver,status,verified,reason,prep_seconds,solver_seconds,nodes,optimum,x,factors
1000000000,1,12,GM,False,highs,kOptimal,True,verified,0.00014352600010170136,0.04868819999956031,104,385,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 0.2773500981126146]"
1000000000,1,12,GM,False,gurobi,2,True,verified,0.00014352600010170136,0.012265183999261353,180.0,385,"[1.0000000005, 1.0, 1.0, 1.0000000005, 1.0, 1.0, 5e-10, -0.0, -0.0, 1.0000000005, 1.0, 1.0, 1.0000000005, 1.0, 1.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 5e-10, -0.0, -0.0, 1.0000000005, 1.0, 1.0, 1.0000000005, 1.0, 1.0, 5e-10, -0.0, -0.0, 1.0000000005, 1.0, 1.0]","[3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 0.2773500981126146]"
1000000000,1,12,GM,True,highs,kOptimal,True,verified,0.00014352600010170136,0.003582070999982534,1,385,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 0.2773500981126146]"
1000000000,1,12,GM,True,gurobi,2,True,verified,0.00014352600010170136,0.0005460909997054841,1.0,385,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -0.0, 1.0, 1.0, 1.0]","[3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 0.2773500981126146]"
1000000000,1,12,GCD-floor,False,highs,kOptimal,True,verified,1.0637000741553493e-05,0.0022262669999690843,1,385,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000,1,12,GCD-floor,False,gurobi,2,True,verified,1.0637000741553493e-05,0.0004097459996046382,1.0,385,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000,1,12,GCD-floor,True,highs,kOptimal,True,verified,1.0637000741553493e-05,0.0035989709995192243,1,385,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000,1,12,GCD-floor,True,gurobi,2,True,verified,1.0637000741553493e-05,0.0003774520000661141,0.0,385,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000,1,12,Row-dyadic,False,highs,ABSTAIN,False,no_point,0.010985543000060716,0.0,0,385,null,null
1000000000,1,12,Row-dyadic,False,gurobi,ABSTAIN,False,no_point,0.010985543000060716,0.0,0,385,null,null
1000000000,1,12,Row-dyadic,True,highs,ABSTAIN,False,no_point,0.010985543000060716,0.0,0,385,null,null
1000000000,1,12,Row-dyadic,True,gurobi,ABSTAIN,False,no_point,0.010985543000060716,0.0,0,385,null,null
1000000000,1,12,Joint-dyadic,False,highs,kOptimal,True,verified,0.016469655000037164,0.045012362000306894,104,385,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 0.2773500981126146]"
1000000000,1,12,Joint-dyadic,False,gurobi,2,False,domain,0.016469655000037164,0.0019232269996791729,1.0,385,"[1.0000000005, 1.0, 0.9999999992499999, 1.0000000005, 1.0, 0.9999999992499999, 0.0, 0.0, -0.0, 1.0000000005, 1.0, 0.9999999992499999, 1.0000000005, 1.0, 0.9999999992499999, 0.0, 0.0, 0.0, 1.1995927520725826e-07, 1.1945927532671752e-07, -0.0, 1.1995927520725826e-07, 1.1945927532671752e-07, -0.0, 1.0000000005, 1.0, 0.9999999992499999, 1.0000000005, 1.0, 0.9999999992499999, 1.1995927520725826e-07, 1.1945927532671752e-07, -0.0, 1.0000000005, 1.0, 0.9999999992499999]","[6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 0.2773500981126146]"
1000000000,1,12,Joint-dyadic,True,highs,kOptimal,True,verified,0.016469655000037164,0.003549654000380542,1,385,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 0.2773500981126146]"
1000000000,1,12,Joint-dyadic,True,gurobi,2,True,verified,0.016469655000037164,0.0004992120002498268,1.0,385,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -0.0, 1.0, 1.0, 1.0]","[6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 0.2773500981126146]"
1000000000,1,12,Aggregate-GM,False,highs,kOptimal,True,verified,0.00021336999998311512,0.009157975000562146,1,385,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 0.2773500981126146, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475]"
1000000000,1,12,Aggregate-GM,False,gurobi,2,True,verified,0.00021336999998311512,0.0020000810000055935,1.0,385,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0]","[3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 0.2773500981126146, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475]"
1000000000,1,12,Aggregate-GM,True,highs,kOptimal,True,verified,0.00021336999998311512,0.0036043250001966953,1,385,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 0.2773500981126146, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475]"
1000000000,1,12,Aggregate-GM,True,gurobi,2,True,verified,0.00021336999998311512,0.0005641589996230323,1.0,385,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -0.0, 1.0, 1.0, 1.0]","[3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 0.2773500981126146, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475]"
1000000000,2,12,Base,False,highs,kOptimal,True,verified,7.403999916277826e-06,0.002170628000385477,1,302,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000,2,12,Base,False,gurobi,2,True,verified,7.403999916277826e-06,0.010772259999612288,133.0,302,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000,2,12,Base,True,highs,kOptimal,True,verified,7.403999916277826e-06,0.003800635000516195,0,302,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000,2,12,Base,True,gurobi,2,True,verified,7.403999916277826e-06,0.00043798299975605914,0.0,302,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000,2,12,GM,False,highs,kOptimal,True,verified,0.000118498000119871,0.04345383699910599,72,302,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 0.2773500981126146]"
1000000000,2,12,GM,False,gurobi,2,True,verified,0.000118498000119871,0.010581694000393327,134.0,302,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -0.0]","[3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 0.2773500981126146]"
1000000000,2,12,GM,True,highs,kOptimal,True,verified,0.000118498000119871,0.0037502260001929244,0,302,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 0.2773500981126146]"
1000000000,2,12,GM,True,gurobi,2,True,verified,0.000118498000119871,0.000720435999937763,1.0,302,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -0.0]","[3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 0.2773500981126146]"
1000000000,2,12,GCD-floor,False,highs,kOptimal,True,verified,1.0313000530004501e-05,0.0021510369997486123,1,302,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000,2,12,GCD-floor,False,gurobi,2,True,verified,1.0313000530004501e-05,0.0008304270004373393,1.0,302,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000,2,12,GCD-floor,True,highs,kOptimal,True,verified,1.0313000530004501e-05,0.0038254549999692244,0,302,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000,2,12,GCD-floor,True,gurobi,2,True,verified,1.0313000530004501e-05,0.0004020409996883245,0.0,302,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
