family,pool_version,instance,log,threads,mipgap,timelimit,status,time,work,final_gap_pct,t_gap1,integer_vars,t_gap01
Simple,sealed release,v1_simple_000030,hist_banco_base/simple/part_029_of_100/logs/v1_simple_000030_base.log,1,0.001,3600.0,OPTIMAL,17.41,27.45,0.0983,1.0,2160,17.41
Simple,sealed release,v1_simple_000130,hist_banco_base/simple/part_029_of_100/logs/v1_simple_000130_base.log,1,0.001,3600.0,OPTIMAL,3.84,3.74,0.0136,1.0,2160,3.84
Simple,sealed release,v1_simple_000230,hist_banco_base/simple/part_029_of_100/logs/v1_simple_000230_base.log,1,0.001,3600.0,OPTIMAL,182.71,197.98,0.0994,16.0,2160,182.71
Simple,sealed release,v1_simple_000330,hist_banco_base/simple/part_029_of_100/logs/v1_simple_000330_base.log,1,0.001,3600.0,OPTIMAL,5.48,6.0,0.0979,1.0,2160,5.48
Simple,sealed release,v1_simple_000430,hist_banco_base/simple/part_029_of_100/logs/v1_simple_000430_base.log,1,0.001,3600.0,OPTIMAL,5.84,4.92,0.0387,5.0,2160,5.84
Simple,sealed release,v1_simple_000031,hist_banco_base/simple/part_030_of_100/logs/v1_simple_000031_base.log,1,0.001,3600.0,OPTIMAL,2.14,2.48,0.0146,2.0,2160,2.14
Simple,sealed release,v1_simple_000131,hist_banco_base/simple/part_030_of_100/logs/v1_simple_000131_base.log,1,0.001,3600.0,OPTIMAL,43.63,54.43,0.0965,1.0,2160,43.63
Simple,sealed release,v1_simple_000231,hist_banco_base/simple/part_030_of_100/logs/v1_simple_000231_base.log,1,0.001,3600.0,OPTIMAL,43.25,58.65,0.0949,1.0,2160,43.25
Simple,sealed release,v1_simple_000331,hist_banco_base/simple/part_030_of_100/logs/v1_simple_000331_base.log,1,0.001,3600.0,OPTIMAL,1.57,1.81,0.0983,1.0,2160,1.57
Simple,sealed release,v1_simple_000431,hist_banco_base/simple/part_030_of_100/logs/v1_simple_000431_base.log,1,0.001,3600.0,OPTIMAL,5.26,5.2,0.0029,5.0,2160,5.26
Simple,sealed release,v1_simple_000032,hist_banco_base/simple/part_031_of_100/logs/v1_simple_000032_base.log,1,0.001,3600.0,OPTIMAL,1.09,1.08,0.0016,1.0,2160,1.09
Simple,sealed release,v1_simple_000132,hist_banco_base/simple/part_031_of_100/logs/v1_simple_000132_base.log,1,0.001,3600.0,OPTIMAL,9.41,10.74,0.0326,9.0,2160,9.41
Simple,sealed release,v1_simple_000232,hist_banco_base/simple/part_031_of_100/logs/v1_simple_000232_base.log,1,0.001,3600.0,OPTIMAL,1.83,2.22,0.0069,1.0,2160,1.83
Simple,sealed release,v1_simple_000332,hist_banco_base/simple/part_031_of_100/logs/v1_simple_000332_base.log,1,0.001,3600.0,OPTIMAL,1.63,2.01,0.0259,1.0,2160,1.63
Simple,sealed release,v1_simple_000432,hist_banco_base/simple/part_031_of_100/logs/v1_simple_000432_base.log,1,0.001,3600.0,OPTIMAL,10.67,13.04,0.0445,2.0,2160,10.67
Simple,sealed release,v1_simple_000033,hist_banco_base/simple/part_032_of_100/logs/v1_simple_000033_base.log,1,0.001,3600.0,OPTIMAL,80.95,91.14,0.0986,2.0,2160,80.95
Simple,sealed release,v1_simple_000133,hist_banco_base/simple/part_032_of_100/logs/v1_simple_000133_base.log,1,0.001,3600.0,OPTIMAL,1.34,1.65,0.0216,1.0,2160,1.34
Simple,sealed release,v1_simple_000233,hist_banco_base/simple/part_032_of_100/logs/v1_simple_000233_base.log,1,0.001,3600.0,OPTIMAL,61.77,72.53,0.0807,1.0,2160,61.77
Simple,sealed release,v1_simple_000333,hist_banco_base/simple/part_032_of_100/logs/v1_simple_000333_base.log,1,0.001,3600.0,OPTIMAL,1.09,1.49,0.0,1.0,2160,1.09
Simple,sealed release,v1_simple_000433,hist_banco_base/simple/part_032_of_100/logs/v1_simple_000433_base.log,1,0.001,3600.0,OPTIMAL,1.23,1.61,0.0,1.0,2160,1.23
Simple,sealed release,v1_simple_000034,hist_banco_base/simple/part_033_of_100/logs/v1_simple_000034_base.log,1,0.001,3600.0,OPTIMAL,23.5,25.82,0.0669,19.0,2160,23.5
Simple,sealed release,v1_simple_000134,hist_banco_base/simple/part_033_of_100/logs/v1_simple_000134_base.log,1,0.001,3600.0,OPTIMAL,7.63,8.22,0.0241,7.0,2160,7.63
Simple,sealed release,v1_simple_000234,hist_banco_base/simple/part_033_of_100/logs/v1_simple_000234_base.log,1,0.001,3600.0,OPTIMAL,1.26,1.25,0.0158,1.0,2160,1.26
Simple,sealed release,v1_simple_000334,hist_banco_base/simple/part_033_of_100/logs/v1_simple_000334_base.log,1,0.001,3600.0,OPTIMAL,5.72,5.15,0.0045,5.0,2160,5.72
Simple,sealed release,v1_simple_000434,hist_banco_base/simple/part_033_of_100/logs/v1_simple_000434_base.log,1,0.001,3600.0,OPTIMAL,16.79,20.29,0.057,2.0,2160,16.79
Simple,sealed release,v1_simple_000035,hist_banco_base/simple/part_034_of_100/logs/v1_simple_000035_base.log,1,0.001,3600.0,OPTIMAL,20.31,23.16,0.0983,15.0,2160,20.31
Simple,sealed release,v1_simple_000135,hist_banco_base/simple/part_034_of_100/logs/v1_simple_000135_base.log,1,0.001,3600.0,OPTIMAL,9.15,9.88,0.0229,1.0,2160,9.15
Simple,sealed release,v1_simple_000235,hist_banco_base/simple/part_034_of_100/logs/v1_simple_000235_base.log,1,0.001,3600.0,OPTIMAL,122.57,140.94,0.0971,20.0,2160,122.57
Simple,sealed release,v1_simple_000335,hist_banco_base/simple/part_034_of_100/logs/v1_simple_000335_base.log,1,0.001,3600.0,OPTIMAL,200.66,244.35,0.0999,1.0,2160,200.66
Simple,sealed release,v1_simple_000435,hist_banco_base/simple/part_034_of_100/logs/v1_simple_000435_base.log,1,0.001,3600.0,OPTIMAL,1.62,2.02,0.0055,1.0,2160,1.62
Simple,sealed release,v1_simple_000036,hist_banco_base/simple/part_035_of_100/logs/v1_simple_000036_base.log,1,0.001,3600.0,OPTIMAL,10.07,11.02,0.0807,1.0,2160,10.07
Simple,sealed release,v1_simple_000136,hist_banco_base/simple/part_035_of_100/logs/v1_simple_000136_base.log,1,0.001,3600.0,OPTIMAL,93.75,122.08,0.0999,1.0,2160,93.75
Simple,sealed release,v1_simple_000236,hist_banco_base/simple/part_035_of_100/logs/v1_simple_000236_base.log,1,0.001,3600.0,OPTIMAL,1.22,1.54,0.0099,1.0,2160,1.22
Simple,sealed release,v1_simple_000336,hist_banco_base/simple/part_035_of_100/logs/v1_simple_000336_base.log,1,0.001,3600.0,OPTIMAL,249.83,284.23,0.0989,1.0,2160,249.83
Simple,sealed release,v1_simple_000436,hist_banco_base/simple/part_035_of_100/logs/v1_simple_000436_base.log,1,0.001,3600.0,OPTIMAL,47.73,60.58,0.0996,0.0,2160,47.73
Simple,sealed release,v1_simple_000037,hist_banco_base/simple/part_036_of_100/logs/v1_simple_000037_base.log,1,0.001,3600.0,OPTIMAL,9.42,8.66,0.0511,9.0,2160,9.42
Simple,sealed release,v1_simple_000137,hist_banco_base/simple/part_036_of_100/logs/v1_simple_000137_base.log,1,0.001,3600.0,OPTIMAL,1.78,2.1,0.0092,1.0,2160,1.78
Simple,sealed release,v1_simple_000237,hist_banco_base/simple/part_036_of_100/logs/v1_simple_000237_base.log,1,0.001,3600.0,OPTIMAL,5.01,5.22,0.0995,1.0,2160,5.01
Simple,sealed release,v1_simple_000337,hist_banco_base/simple/part_036_of_100/logs/v1_simple_000337_base.log,1,0.001,3600.0,OPTIMAL,9.67,11.57,0.095,1.0,2160,9.67
Simple,sealed release,v1_simple_000437,hist_banco_base/simple/part_036_of_100/logs/v1_simple_000437_base.log,1,0.001,3600.0,OPTIMAL,20.38,22.23,0.0839,14.0,2160,20.38
Simple,sealed release,v1_simple_000038,hist_banco_base/simple/part_037_of_100/logs/v1_simple_000038_base.log,1,0.001,3600.0,OPTIMAL,1.5,1.86,0.0621,1.0,2160,1.5
Simple,sealed release,v1_simple_000138,hist_banco_base/simple/part_037_of_100/logs/v1_simple_000138_base.log,1,0.001,3600.0,OPTIMAL,2.65,2.59,0.0001,1.0,2160,2.65
Simple,sealed release,v1_simple_000238,hist_banco_base/simple/part_037_of_100/logs/v1_simple_000238_base.log,1,0.001,3600.0,OPTIMAL,83.19,91.89,0.0972,1.0,2160,83.19
Simple,sealed release,v1_simple_000338,hist_banco_base/simple/part_037_of_100/logs/v1_simple_000338_base.log,1,0.001,3600.0,OPTIMAL,4.81,4.91,0.0191,1.0,2160,4.81
Simple,sealed release,v1_simple_000438,hist_banco_base/simple/part_037_of_100/logs/v1_simple_000438_base.log,1,0.001,3600.0,OPTIMAL,2.41,2.46,0.0033,2.0,2160,2.41
Simple,sealed release,v1_simple_000039,hist_banco_base/simple/part_038_of_100/logs/v1_simple_000039_base.log,1,0.001,3600.0,OPTIMAL,1.14,1.46,0.0016,1.0,2160,1.14
Simple,sealed release,v1_simple_000139,hist_banco_base/simple/part_038_of_100/logs/v1_simple_000139_base.log,1,0.001,3600.0,OPTIMAL,467.14,509.9,0.0973,37.0,2160,467.14
Simple,sealed release,v1_simple_000239,hist_banco_base/simple/part_038_of_100/logs/v1_simple_000239_base.log,1,0.001,3600.0,OPTIMAL,1.42,1.67,0.012,1.0,2160,1.42
Simple,sealed release,v1_simple_000339,hist_banco_base/simple/part_038_of_100/logs/v1_simple_000339_base.log,1,0.001,3600.0,OPTIMAL,0.96,1.23,0.0019,0.0,2160,0.96
Simple,sealed release,v1_simple_000439,hist_banco_base/simple/part_038_of_100/logs/v1_simple_000439_base.log,1,0.001,3600.0,OPTIMAL,26.29,32.72,0.0998,1.0,2160,26.29
Simple,sealed release,v1_simple_000040,hist_banco_base/simple/part_039_of_100/logs/v1_simple_000040_base.log,1,0.001,3600.0,OPTIMAL,1.71,1.89,0.0325,1.0,2160,1.71
Simple,sealed release,v1_simple_000140,hist_banco_base/simple/part_039_of_100/logs/v1_simple_000140_base.log,1,0.001,3600.0,OPTIMAL,9.24,9.74,0.0558,1.0,2160,9.24
Simple,sealed release,v1_simple_000240,hist_banco_base/simple/part_039_of_100/logs/v1_simple_000240_base.log,1,0.001,3600.0,OPTIMAL,6.38,6.08,0.0261,1.0,2160,6.38
Simple,sealed release,v1_simple_000340,hist_banco_base/simple/part_039_of_100/logs/v1_simple_000340_base.log,1,0.001,3600.0,OPTIMAL,0.22,0.2,0.0,0.22,2160,0.22
Simple,sealed release,v1_simple_000440,hist_banco_base/simple/part_039_of_100/logs/v1_simple_000440_base.log,1,0.001,3600.0,OPTIMAL,1.48,1.63,0.0234,1.0,2160,1.48
Simple,sealed release,v1_simple_000041,hist_banco_base/simple/part_040_of_100/logs/v1_simple_000041_base.log,1,0.001,3600.0,OPTIMAL,1.07,1.32,0.0,1.0,2160,1.07
Simple,sealed release,v1_simple_000141,hist_banco_base/simple/part_040_of_100/logs/v1_simple_000141_base.log,1,0.001,3600.0,OPTIMAL,1.64,1.8,0.0154,1.0,2160,1.64
Simple,sealed release,v1_simple_000241,hist_banco_base/simple/part_040_of_100/logs/v1_simple_000241_base.log,1,0.001,3600.0,OPTIMAL,34.33,40.9,0.0965,1.0,2160,34.33
Simple,sealed release,v1_simple_000341,hist_banco_base/simple/part_040_of_100/logs/v1_simple_000341_base.log,1,0.001,3600.0,OPTIMAL,2.59,2.94,0.0331,2.0,2160,2.59
Simple,sealed release,v1_simple_000441,hist_banco_base/simple/part_040_of_100/logs/v1_simple_000441_base.log,1,0.001,3600.0,OPTIMAL,1.36,1.62,0.0114,1.0,2160,1.36
Simple,sealed release,v1_simple_000042,hist_banco_base/simple/part_041_of_100/logs/v1_simple_000042_base.log,1,0.001,3600.0,OPTIMAL,2.54,2.69,0.0385,2.0,2160,2.54
Simple,sealed release,v1_simple_000142,hist_banco_base/simple/part_041_of_100/logs/v1_simple_000142_base.log,1,0.001,3600.0,OPTIMAL,30.84,35.59,0.0201,11.0,2160,30.84
Simple,sealed release,v1_simple_000242,hist_banco_base/simple/part_041_of_100/logs/v1_simple_000242_base.log,1,0.001,3600.0,OPTIMAL,1.09,1.34,0.0,1.0,2160,1.09
Simple,sealed release,v1_simple_000342,hist_banco_base/simple/part_041_of_100/logs/v1_simple_000342_base.log,1,0.001,3600.0,OPTIMAL,2.1,2.39,0.0664,2.0,2160,2.1
Simple,sealed release,v1_simple_000442,hist_banco_base/simple/part_041_of_100/logs/v1_simple_000442_base.log,1,0.001,3600.0,OPTIMAL,21.55,24.02,0.0976,18.0,2160,21.55
Simple,sealed release,v1_simple_000043,hist_banco_base/simple/part_042_of_100/logs/v1_simple_000043_base.log,1,0.001,3600.0,OPTIMAL,10.22,9.73,0.0304,10.0,2160,10.22
Simple,sealed release,v1_simple_000143,hist_banco_base/simple/part_042_of_100/logs/v1_simple_000143_base.log,1,0.001,3600.0,OPTIMAL,14.67,17.3,0.0553,14.0,2160,14.67
Simple,sealed release,v1_simple_000243,hist_banco_base/simple/part_042_of_100/logs/v1_simple_000243_base.log,1,0.001,3600.0,OPTIMAL,1.68,1.88,0.0115,1.0,2160,1.68
Simple,sealed release,v1_simple_000343,hist_banco_base/simple/part_042_of_100/logs/v1_simple_000343_base.log,1,0.001,3600.0,OPTIMAL,6.95,7.51,0.0917,1.0,2160,6.95
Simple,sealed release,v1_simple_000443,hist_banco_base/simple/part_042_of_100/logs/v1_simple_000443_base.log,1,0.001,3600.0,OPTIMAL,1.19,1.42,0.0005,1.0,2160,1.19
Simple,sealed release,v1_simple_000044,hist_banco_base/simple/part_043_of_100/logs/v1_simple_000044_base.log,1,0.001,3600.0,OPTIMAL,9.27,9.44,0.0982,1.0,2160,9.27
Simple,sealed release,v1_simple_000144,hist_banco_base/simple/part_043_of_100/logs/v1_simple_000144_base.log,1,0.001,3600.0,OPTIMAL,20.57,22.53,0.0988,9.0,2160,20.57
Simple,sealed release,v1_simple_000244,hist_banco_base/simple/part_043_of_100/logs/v1_simple_000244_base.log,1,0.001,3600.0,OPTIMAL,0.29,0.28,0.0,0.29,2160,0.29
Simple,sealed release,v1_simple_000344,hist_banco_base/simple/part_043_of_100/logs/v1_simple_000344_base.log,1,0.001,3600.0,OPTIMAL,5.93,5.09,0.0,5.93,2160,5.93
Simple,sealed release,v1_simple_000444,hist_banco_base/simple/part_043_of_100/logs/v1_simple_000444_base.log,1,0.001,3600.0,OPTIMAL,122.73,124.62,0.1,1.0,2160,122.73
Simple,sealed release,v1_simple_000045,hist_banco_base/simple/part_044_of_100/logs/v1_simple_000045_base.log,1,0.001,3600.0,OPTIMAL,18.89,19.58,0.093,1.0,2160,18.89
Simple,sealed release,v1_simple_000145,hist_banco_base/simple/part_044_of_100/logs/v1_simple_000145_base.log,1,0.001,3600.0,OPTIMAL,4.33,4.75,0.0048,4.0,2160,4.33
Simple,sealed release,v1_simple_000245,hist_banco_base/simple/part_044_of_100/logs/v1_simple_000245_base.log,1,0.001,3600.0,OPTIMAL,3.02,3.29,0.0039,3.0,2160,3.02
Simple,sealed release,v1_simple_000345,hist_banco_base/simple/part_044_of_100/logs/v1_simple_000345_base.log,1,0.001,3600.0,OPTIMAL,8.87,10.5,0.0197,1.0,2160,8.87
Simple,sealed release,v1_simple_000445,hist_banco_base/simple/part_044_of_100/logs/v1_simple_000445_base.log,1,0.001,3600.0,OPTIMAL,8.05,8.73,0.0636,1.0,2160,8.05
Simple,sealed release,v1_simple_000046,hist_banco_base/simple/part_045_of_100/logs/v1_simple_000046_base.log,1,0.001,3600.0,OPTIMAL,1.26,1.51,0.0161,1.0,2160,1.26
Simple,sealed release,v1_simple_000146,hist_banco_base/simple/part_045_of_100/logs/v1_simple_000146_base.log,1,0.001,3600.0,OPTIMAL,11.91,12.73,0.0304,1.0,2160,11.91
Simple,sealed release,v1_simple_000246,hist_banco_base/simple/part_045_of_100/logs/v1_simple_000246_base.log,1,0.001,3600.0,OPTIMAL,44.63,51.26,0.0988,1.0,2160,44.63
Simple,sealed release,v1_simple_000346,hist_banco_base/simple/part_045_of_100/logs/v1_simple_000346_base.log,1,0.001,3600.0,OPTIMAL,44.85,51.99,0.0997,44.0,2160,44.85
Simple,sealed release,v1_simple_000446,hist_banco_base/simple/part_045_of_100/logs/v1_simple_000446_base.log,1,0.001,3600.0,OPTIMAL,4.93,5.35,0.0451,4.0,2160,4.93
Simple,sealed release,v1_simple_000047,hist_banco_base/simple/part_046_of_100/logs/v1_simple_000047_base.log,1,0.001,3600.0,OPTIMAL,20.44,21.66,0.0989,11.0,2160,20.44
Simple,sealed release,v1_simple_000147,hist_banco_base/simple/part_046_of_100/logs/v1_simple_000147_base.log,1,0.001,3600.0,OPTIMAL,8.31,7.66,0.0745,6.0,2160,8.31
Simple,sealed release,v1_simple_000247,hist_banco_base/simple/part_046_of_100/logs/v1_simple_000247_base.log,1,0.001,3600.0,OPTIMAL,403.05,420.49,0.1,26.0,2160,403.05
Simple,sealed release,v1_simple_000347,hist_banco_base/simple/part_046_of_100/logs/v1_simple_000347_base.log,1,0.001,3600.0,OPTIMAL,3.55,3.98,0.0994,1.0,2160,3.55
Simple,sealed release,v1_simple_000447,hist_banco_base/simple/part_046_of_100/logs/v1_simple_000447_base.log,1,0.001,3600.0,OPTIMAL,16.05,16.01,0.0979,1.0,2160,16.05
Simple,sealed release,v1_simple_000048,hist_banco_base/simple/part_047_of_100/logs/v1_simple_000048_base.log,1,0.001,3600.0,OPTIMAL,35.33,36.34,0.0996,10.0,2160,35.33
Simple,sealed release,v1_simple_000148,hist_banco_base/simple/part_047_of_100/logs/v1_simple_000148_base.log,1,0.001,3600.0,OPTIMAL,1.77,2.19,0.0098,1.0,2160,1.77
Simple,sealed release,v1_simple_000248,hist_banco_base/simple/part_047_of_100/logs/v1_simple_000248_base.log,1,0.001,3600.0,OPTIMAL,1.47,1.7,0.0087,1.0,2160,1.47
Simple,sealed release,v1_simple_000348,hist_banco_base/simple/part_047_of_100/logs/v1_simple_000348_base.log,1,0.001,3600.0,OPTIMAL,1.74,1.99,0.0133,1.0,2160,1.74
Simple,sealed release,v1_simple_000448,hist_banco_base/simple/part_047_of_100/logs/v1_simple_000448_base.log,1,0.001,3600.0,OPTIMAL,1.31,1.43,0.0032,1.0,2160,1.31
Simple,sealed release,v1_simple_000049,hist_banco_base/simple/part_048_of_100/logs/v1_simple_000049_base.log,1,0.001,3600.0,OPTIMAL,24.88,28.0,0.0777,24.0,2160,24.88
Simple,sealed release,v1_simple_000149,hist_banco_base/simple/part_048_of_100/logs/v1_simple_000149_base.log,1,0.001,3600.0,OPTIMAL,4.39,4.69,0.0107,4.0,2160,4.39
Simple,sealed release,v1_simple_000249,hist_banco_base/simple/part_048_of_100/logs/v1_simple_000249_base.log,1,0.001,3600.0,OPTIMAL,1.25,1.53,0.0102,1.0,2160,1.25
Simple,sealed release,v1_simple_000349,hist_banco_base/simple/part_048_of_100/logs/v1_simple_000349_base.log,1,0.001,3600.0,OPTIMAL,1.56,1.76,0.0175,1.0,2160,1.56
Simple,sealed release,v1_simple_000449,hist_banco_base/simple/part_048_of_100/logs/v1_simple_000449_base.log,1,0.001,3600.0,OPTIMAL,52.11,61.72,0.0907,1.0,2160,52.11
Simple,sealed release,v1_simple_000050,hist_banco_base/simple/part_049_of_100/logs/v1_simple_000050_base.log,1,0.001,3600.0,OPTIMAL,0.86,0.92,0.0029,0.0,2160,0.86
Simple,sealed release,v1_simple_000150,hist_banco_base/simple/part_049_of_100/logs/v1_simple_000150_base.log,1,0.001,3600.0,OPTIMAL,4.18,4.29,0.0975,1.0,2160,4.18
Simple,sealed release,v1_simple_000250,hist_banco_base/simple/part_049_of_100/logs/v1_simple_000250_base.log,1,0.001,3600.0,OPTIMAL,1.72,2.15,0.0088,1.0,2160,1.72
Simple,sealed release,v1_simple_000350,hist_banco_base/simple/part_049_of_100/logs/v1_simple_000350_base.log,1,0.001,3600.0,OPTIMAL,1.61,1.88,0.0162,1.0,2160,1.61
Simple,sealed release,v1_simple_000450,hist_banco_base/simple/part_049_of_100/logs/v1_simple_000450_base.log,1,0.001,3600.0,OPTIMAL,3.67,3.54,0.0442,1.0,2160,3.67
Simple,sealed release,v1_simple_000051,hist_banco_base/simple/part_050_of_100/logs/v1_simple_000051_base.log,1,0.001,3600.0,OPTIMAL,77.09,91.52,0.0955,2.0,2160,77.09
Simple,sealed release,v1_simple_000151,hist_banco_base/simple/part_050_of_100/logs/v1_simple_000151_base.log,1,0.001,3600.0,OPTIMAL,1.65,1.75,0.0543,1.0,2160,1.65
Simple,sealed release,v1_simple_000251,hist_banco_base/simple/part_050_of_100/logs/v1_simple_000251_base.log,1,0.001,3600.0,OPTIMAL,8.39,7.16,0.0037,8.0,2160,8.39
Simple,sealed release,v1_simple_000351,hist_banco_base/simple/part_050_of_100/logs/v1_simple_000351_base.log,1,0.001,3600.0,OPTIMAL,77.02,76.7,0.0992,2.0,2160,77.02
Simple,sealed release,v1_simple_000451,hist_banco_base/simple/part_050_of_100/logs/v1_simple_000451_base.log,1,0.001,3600.0,OPTIMAL,1.0,1.38,0.0002,0.0,2160,1.0
Simple,sealed release,v1_simple_000052,hist_banco_base/simple/part_051_of_100/logs/v1_simple_000052_base.log,1,0.001,3600.0,OPTIMAL,1.56,1.71,0.0062,1.0,2160,1.56
Simple,sealed release,v1_simple_000152,hist_banco_base/simple/part_051_of_100/logs/v1_simple_000152_base.log,1,0.001,3600.0,OPTIMAL,2.06,2.36,0.0221,2.0,2160,2.06
Simple,sealed release,v1_simple_000252,hist_banco_base/simple/part_051_of_100/logs/v1_simple_000252_base.log,1,0.001,3600.0,OPTIMAL,7.38,7.61,0.0699,7.0,2160,7.38
Simple,sealed release,v1_simple_000352,hist_banco_base/simple/part_051_of_100/logs/v1_simple_000352_base.log,1,0.001,3600.0,OPTIMAL,1.67,1.86,0.0625,1.0,2160,1.67
Simple,sealed release,v1_simple_000452,hist_banco_base/simple/part_051_of_100/logs/v1_simple_000452_base.log,1,0.001,3600.0,OPTIMAL,30.17,33.15,0.1,11.0,2160,30.17
Simple,sealed release,v1_simple_000053,hist_banco_base/simple/part_052_of_100/logs/v1_simple_000053_base.log,1,0.001,3600.0,OPTIMAL,149.17,155.39,0.0998,10.0,2160,149.17
Simple,sealed release,v1_simple_000153,hist_banco_base/simple/part_052_of_100/logs/v1_simple_000153_base.log,1,0.001,3600.0,OPTIMAL,1.08,1.35,0.0,1.0,2160,1.08
Simple,sealed release,v1_simple_000253,hist_banco_base/simple/part_052_of_100/logs/v1_simple_000253_base.log,1,0.001,3600.0,OPTIMAL,77.35,91.4,0.0774,2.0,2160,77.35
Simple,sealed release,v1_simple_000353,hist_banco_base/simple/part_052_of_100/logs/v1_simple_000353_base.log,1,0.001,3600.0,OPTIMAL,231.94,239.85,0.0999,45.0,2160,231.94
Simple,sealed release,v1_simple_000453,hist_banco_base/simple/part_052_of_100/logs/v1_simple_000453_base.log,1,0.001,3600.0,OPTIMAL,13.92,15.8,0.0748,1.0,2160,13.92
Simple,sealed release,v1_simple_000054,hist_banco_base/simple/part_053_of_100/logs/v1_simple_000054_base.log,1,0.001,3600.0,OPTIMAL,9.11,10.71,0.0252,2.0,2160,9.11
Simple,sealed release,v1_simple_000154,hist_banco_base/simple/part_053_of_100/logs/v1_simple_000154_base.log,1,0.001,3600.0,OPTIMAL,693.73,780.98,0.0997,2.0,2160,693.73
Simple,sealed release,v1_simple_000254,hist_banco_base/simple/part_053_of_100/logs/v1_simple_000254_base.log,1,0.001,3600.0,OPTIMAL,9.31,10.77,0.08,1.0,2160,9.31
Simple,sealed release,v1_simple_000354,hist_banco_base/simple/part_053_of_100/logs/v1_simple_000354_base.log,1,0.001,3600.0,OPTIMAL,1.37,1.78,0.0006,1.0,2160,1.37
Simple,sealed release,v1_simple_000454,hist_banco_base/simple/part_053_of_100/logs/v1_simple_000454_base.log,1,0.001,3600.0,OPTIMAL,64.81,72.26,0.0961,2.0,2160,64.81
Simple,sealed release,v1_simple_000055,hist_banco_base/simple/part_054_of_100/logs/v1_simple_000055_base.log,1,0.001,3600.0,OPTIMAL,173.18,182.97,0.0999,29.0,2160,173.18
Simple,sealed release,v1_simple_000155,hist_banco_base/simple/part_054_of_100/logs/v1_simple_000155_base.log,1,0.001,3600.0,OPTIMAL,1.86,2.0,0.0194,1.0,2160,1.86
