M,seed,method,presolve,solver,status,rounded_optimal,rounded_optimal_within_eta,integer_error,objective_rounded,true_optimum,prep_seconds,solver_seconds,exported_rows,nnz,max_exported_violation,x
1000000000,50,Base,False,highs,kOptimal,False,False,1.999999998e-09,356.0,347,1.2540003808680922e-06,0.01804698600062693,13,108,0.0,"[1.999999998e-09, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.4999999985e-09, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.9999999996666666, 0.0, 1.0, 0.0, 1.0, 1.0, -0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000000,50,Base,False,gurobi,2,True,True,0.0,347.0,347,1.2540003808680922e-06,0.004948099000102957,13,108,0.0,"[-0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, 1.0, 1.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0]"
1000000000,50,Base,True,highs,kOptimal,True,True,0.0,347.0,347,1.2540003808680922e-06,0.0031789370004844386,13,108,0.0,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000000,50,Base,True,gurobi,2,True,True,0.0,347.0,347,1.2540003808680922e-06,0.0016413020002801204,13,108,0.0,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, -0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000000,50,GCD-floor,False,highs,kOptimal,False,False,1.999999998e-09,356.0,347,8.136699943861458e-05,0.017874148999908357,13,108,0.0,"[1.999999998e-09, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.4999999985e-09, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.9999999996666666, 0.0, 1.0, 0.0, 1.0, 1.0, -0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000000,50,GCD-floor,False,gurobi,2,True,True,0.0,347.0,347,8.136699943861458e-05,0.004663185999561392,13,108,0.0,"[-0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, 1.0, 1.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0]"
1000000000,50,GCD-floor,True,highs,kOptimal,True,True,0.0,347.0,347,8.136699943861458e-05,0.00318539299951226,13,108,0.0,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000000,50,GCD-floor,True,gurobi,2,True,True,0.0,347.0,347,8.136699943861458e-05,0.0016265970007225405,13,108,0.0,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, -0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000000,50,Dyadic-GM,False,highs,kOptimal,False,False,0.0,466.0,347,0.10023496899975726,0.01075497700003325,13,108,8.149072527885437e-10,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
1000000000,50,Dyadic-GM,False,gurobi,2,False,False,0.0,466.0,347,0.10023496899975726,0.0020382270004120073,13,108,8.149072527885437e-10,"[-0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, -0.0, -0.0]"
1000000000,50,Dyadic-GM,True,highs,kOptimal,False,False,0.0,466.0,347,0.10023496899975726,0.010821810000379628,13,108,8.149072527885437e-10,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
1000000000,50,Dyadic-GM,True,gurobi,2,False,False,0.0,466.0,347,0.10023496899975726,0.0049535079997440334,13,108,8.149072527885437e-10,"[-0.0, 1.0, 1.0, 0.0, -0.0, 0.0, 1.0, 1.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, 0.0, -0.0, 0.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, -0.0, -0.0]"
1000000000,50,Pair-sum,False,highs,kOptimal,False,False,2.0826387725492168e-08,399.0,347,0.09941319600056886,0.009800603999792656,19,144,1.543796409345575e-08,"[1.0000000000000022, 0.0, 1.0, 0.0, 0.9999999965, 0.0, 1.0, -0.0, 8.7499999890625e-10, 0.0, 1.0, 0.0, 1.0, 0.9999999999999988, 1.0, 0.0, 0.9999999998333333, 0.0, 1.0, -1.1666664691792925e-09, 1.0, 0.0, 0.0, 1.0000000011666665, 1.0, 0.9999999954999956, -0.0, 9.000001687495463e-09, 0.0, 0.0, 0.0, 0.0, 1.0, -2.0826387717924382e-08, 0.0, 1.0000000208263877]"
1000000000,50,Pair-sum,False,gurobi,2,False,False,0.0,399.0,347,0.09941319600056886,0.004412837000018044,19,144,1.6298145055770874e-09,"[1.0, -0.0, 1.0, -0.0, 1.0, -0.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, -0.0, 1.0, -0.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0]"
1000000000,50,Pair-sum,True,highs,kOptimal,False,False,1.6749992864456265e-08,391.0,347,0.09941319600056886,0.0055533940003442694,19,144,1.4687528925122463e-09,"[0.9999999995000017, -1.7500049715587679e-09, 1.000000002250004, 0.0, 1.0, 0.0, 1.0, -0.0, -0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, -1.1666667631970995e-09, 1.0, 0.0, 0.0, 1.0000000011666668, 1.0000000000000004, 0.9999999832500086, 1.1249994593267782e-08, 0.0, -0.0, 1.6749992864456265e-08, 1.0, -0.0, 0.0, 1.0, 0.0, 0.0]"
1000000000,50,Pair-sum,True,gurobi,2,False,False,0.0,399.0,347,0.09941319600056886,0.0021832620004715864,19,144,1.6298145055770874e-09,"[1.0, -0.0, 1.0, 0.0, 1.0, 0.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, -0.0, 0.0, 1.0]"
1000000000,50,All-elimination,False,highs,ABSTAIN,False,False,,,347,0.016327362000083667,0.0,,,,null
1000000000,50,All-elimination,False,gurobi,ABSTAIN,False,False,,,347,0.016327362000083667,0.0,,,,null
1000000000,50,All-elimination,True,highs,ABSTAIN,False,False,,,347,0.016327362000083667,0.0,,,,null
1000000000,50,All-elimination,True,gurobi,ABSTAIN,False,False,,,347,0.016327362000083667,0.0,,,,null
1000000000,50,Selected-guards,False,highs,ABSTAIN,False,False,,,347,0.01639665499988041,0.0,,,,null
1000000000,50,Selected-guards,False,gurobi,ABSTAIN,False,False,,,347,0.01639665499988041,0.0,,,,null
1000000000,50,Selected-guards,True,highs,ABSTAIN,False,False,,,347,0.01639665499988041,0.0,,,,null
1000000000,50,Selected-guards,True,gurobi,ABSTAIN,False,False,,,347,0.01639665499988041,0.0,,,,null
1000000000,51,Base,False,highs,kOptimal,False,False,1.034999975437328e-08,363.0,298,1.1580004866118543e-06,0.028122343000177352,13,108,0.0,"[5.400000980821985e-09, 6.15000024792504e-09, 1.0, 9.617959248699607e-16, 1.0, 1.0, 1.0, 0.9999999936500003, 1.034999975437328e-08, 0.0, 6.349999775898279e-09, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, -0.0, 1.0, 0.0, -9.536743125915528e-16, 0.0, 0.0, 0.9999999969999995, 0.0, 2.499999996875e-10, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, -0.0, 0.0, 0.0, 0.0]"
1000000000,51,Base,False,gurobi,2,False,False,3.750000088231786e-09,309.0,298,1.1580004866118543e-06,0.011458940000011353,13,108,1.8771357290781054e-07,"[1.0, -0.0, 0.0, 1.0, 1.0000000015, -0.0, 1.0, 0.0, 1.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.37499999759375e-09, -0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, -0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.00000000375, 1.0, -0.0, -0.0, -0.0, 0.0]"
1000000000,51,Base,True,highs,kOptimal,True,True,1.3333333311111111e-09,298.0,298,1.1580004866118543e-06,0.0023371629995381227,13,108,0.0,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, 0.0, 1.3333333311111111e-09, -0.0, 1.0, 1.0, 0.0, 0.0, 0.0, -0.0, 1.0, 0.0, -0.0, -0.0, 0.0, 1.0, -0.0, -0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1000000000,51,Base,True,gurobi,2,True,True,0.0,298.0,298,1.1580004866118543e-06,0.0014621749996877043,13,108,0.0,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1000000000,51,GCD-floor,False,highs,kOptimal,False,False,1.034999975437328e-08,363.0,298,8.191300003090873e-05,0.028081145999749424,13,108,2.562966089146195e-15,"[5.400000980821985e-09, 6.15000024792504e-09, 1.0, 9.617959248699607e-16, 1.0, 1.0, 1.0, 0.9999999936500003, 1.034999975437328e-08, 0.0, 6.349999775898279e-09, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, -0.0, 1.0, 0.0, -9.536743125915528e-16, 0.0, 0.0, 0.9999999969999995, 0.0, 2.499999996875e-10, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, -0.0, 0.0, 0.0, 0.0]"
1000000000,51,GCD-floor,False,gurobi,2,True,True,0.0,298.0,298,8.191300003090873e-05,0.0034635669999261154,13,108,0.0,"[1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, 0.0, -0.0, 0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, 0.0, 0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0]"
1000000000,51,GCD-floor,True,highs,kOptimal,True,True,1.3333333311111111e-09,298.0,298,8.191300003090873e-05,0.002322634999472939,13,108,1.522272682195372e-18,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, 0.0, 1.3333333311111111e-09, -0.0, 1.0, 1.0, 0.0, 0.0, 0.0, -0.0, 1.0, 0.0, -0.0, -0.0, 0.0, 1.0, -0.0, -0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1000000000,51,GCD-floor,True,gurobi,2,True,True,0.0,298.0,298,8.191300003090873e-05,0.0014327670005513937,13,108,0.0,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1000000000,51,Dyadic-GM,False,highs,kOptimal,False,False,0.0,369.0,298,0.10066795400052797,0.026030437999907008,13,108,1.6298145055770874e-09,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]"
1000000000,51,Dyadic-GM,False,gurobi,2,False,False,0.0,369.0,298,0.10066795400052797,0.015168702999289962,13,108,1.6298145055770874e-09,"[-0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, 1.0, 1.0, -0.0, 0.0, 0.0, -0.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, 1.0]"
1000000000,51,Dyadic-GM,True,highs,kOptimal,False,False,0.0,335.0,298,0.10066795400052797,0.011442136000368919,13,108,6.984919309616089e-10,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000000,51,Dyadic-GM,True,gurobi,2,False,False,0.0,369.0,298,0.10066795400052797,0.012409445000230335,13,108,1.6298145055770874e-09,"[-0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, 0.0, -0.0, 1.0, 1.0, 0.0, 0.0, 0.0, -0.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]"
1000000000,51,Pair-sum,False,highs,kOptimal,False,False,0.0,363.0,298,0.10129220900034852,0.009070982000594086,19,144,2.3283064365386963e-10,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1000000000,51,Pair-sum,False,gurobi,2,False,False,1.5428570643294393e-08,363.0,298,0.10129220900034852,0.003251069999350875,19,144,2.3283064365386963e-10,"[-0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, -0.0, 0.0, -0.0, 0.9999999850000004, 1.0, 1.3749999598252115e-08, -0.0, -0.0, 1.5249999611872134e-08, 1.0000000154285706, -0.0, 0.0, -0.0, -0.0, 1.0000000154285706, -0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0]"
1000000000,51,Pair-sum,True,highs,kOptimal,False,False,1.6666666672222223e-10,316.0,298,0.10129220900034852,0.010143018000235315,19,144,1.8973455507230225e-17,"[0.0, 0.0, 1.0, 1.6666666672222223e-10, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.999999999875, 0.999999999875, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000000,51,Pair-sum,True,gurobi,2,False,False,0.0,363.0,298,0.10129220900034852,0.0023336699996434618,19,144,2.3283064365386963e-10,"[-0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0, 0.0, -0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1000000000,51,All-elimination,False,highs,ABSTAIN,False,False,,,298,0.018637404999935825,0.0,,,,null
1000000000,51,All-elimination,False,gurobi,ABSTAIN,False,False,,,298,0.018637404999935825,0.0,,,,null
1000000000,51,All-elimination,True,highs,ABSTAIN,False,False,,,298,0.018637404999935825,0.0,,,,null
1000000000,51,All-elimination,True,gurobi,ABSTAIN,False,False,,,298,0.018637404999935825,0.0,,,,null
1000000000,51,Selected-guards,False,highs,ABSTAIN,False,False,,,298,0.018650114999218204,0.0,,,,null
1000000000,51,Selected-guards,False,gurobi,ABSTAIN,False,False,,,298,0.018650114999218204,0.0,,,,null
1000000000,51,Selected-guards,True,highs,ABSTAIN,False,False,,,298,0.018650114999218204,0.0,,,,null
1000000000,51,Selected-guards,True,gurobi,ABSTAIN,False,False,,,298,0.018650114999218204,0.0,,,,null
1000000000000,50,Base,False,highs,kOptimal,True,True,0.0,347.0,347,1.1120000635855831e-06,0.5559645860003002,13,108,0.0,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000000000,50,Base,False,gurobi,2,False,False,8.499978498832661e-12,356.0,347,1.1120000635855831e-06,0.003112907999820891,13,108,4.0284904635113335e-16,"[2.4999999999975e-12, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 0.0, 8.749999999989063e-13, -0.0, 1.0, -0.0, 1.0, 0.99999999999975, 1.0, 2.500002384170791e-13, 1.0, -0.0, 1.0, -0.0, 1.0, 1.0, -0.0, -0.0, 1.0, 1.0, 0.0, -0.0, 5.4999999999835e-12, -0.0, 0.0, -0.0, 1.0, 0.0, -0.0, 0.9999999999915]"
1000000000000,50,Base,True,highs,kOptimal,True,True,0.0,347.0,347,1.1120000635855831e-06,0.003262354999606032,13,108,0.0,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000000000,50,Base,True,gurobi,2,False,False,0.0,71.0,347,1.1120000635855831e-06,0.0005068909995316062,13,108,0.0,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1000000000000,50,GCD-floor,False,highs,kOptimal,True,True,0.0,347.0,347,7.814499986125156e-05,0.5540603079998618,13,108,0.0,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000000000,50,GCD-floor,False,gurobi,2,False,False,2.4994460387400566e-13,382.0,347,7.814499986125156e-05,0.003303151999716647,13,108,0.0002215845044772576,"[-0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 0.0, 0.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, 1.0, 2.4994460387400566e-13, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0]"
1000000000000,50,GCD-floor,True,highs,kOptimal,True,True,0.0,347.0,347,7.814499986125156e-05,0.0033451339995735907,13,108,0.0,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000000000,50,GCD-floor,True,gurobi,2,False,False,0.0,71.0,347,7.814499986125156e-05,0.0004959969992341939,13,108,0.0,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1000000000000,50,Dyadic-GM,False,highs,kOptimal,False,False,0.0,466.0,347,0.10058546399977786,0.010867640000469692,13,108,7.958078640513122e-13,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
1000000000000,50,Dyadic-GM,False,gurobi,2,False,False,0.0,466.0,347,0.10058546399977786,0.0018215299996882095,13,108,7.958078640513122e-13,"[-0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, -0.0, -0.0]"
1000000000000,50,Dyadic-GM,True,highs,kOptimal,False,False,0.0,466.0,347,0.10058546399977786,0.010701541999878827,13,108,7.958078640513122e-13,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
1000000000000,50,Dyadic-GM,True,gurobi,2,False,False,0.0,466.0,347,0.10058546399977786,0.0015271370002665208,13,108,7.958078640513122e-13,"[-0.0, 1.0, 1.0, 0.0, -0.0, 0.0, 1.0, 1.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, 0.0, -0.0, 0.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, 1.0, 0.0, -0.0, 1.0, -0.0, -0.0]"
1000000000000,50,Pair-sum,False,highs,kOptimal,False,False,0.0,399.0,347,0.1015349099998275,0.00993931699940731,19,144,1.5916157281026244e-12,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000000000,50,Pair-sum,False,gurobi,2,False,False,0.0,399.0,347,0.1015349099998275,0.004169300000285148,19,144,1.5916157281026244e-12,"[1.0, -0.0, 1.0, -0.0, 1.0, -0.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, -0.0, 1.0, -0.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0]"
1000000000000,50,Pair-sum,True,highs,kOptimal,False,False,0.0,399.0,347,0.1015349099998275,0.009356989000480098,19,144,1.5916157281026244e-12,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000000000,50,Pair-sum,True,gurobi,2,False,False,0.0,399.0,347,0.1015349099998275,0.002255886999591894,19,144,1.5916157281026244e-12,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, -0.0, 0.0, 1.0]"
1000000000000,50,All-elimination,False,highs,ABSTAIN,False,False,,,347,0.01639423500000703,0.0,,,,null
1000000000000,50,All-elimination,False,gurobi,ABSTAIN,False,False,,,347,0.01639423500000703,0.0,,,,null
1000000000000,50,All-elimination,True,highs,ABSTAIN,False,False,,,347,0.01639423500000703,0.0,,,,null
1000000000000,50,All-elimination,True,gurobi,ABSTAIN,False,False,,,347,0.01639423500000703,0.0,,,,null
1000000000000,50,Selected-guards,False,highs,ABSTAIN,False,False,,,347,0.01644553200003429,0.0,,,,null
1000000000000,50,Selected-guards,False,gurobi,ABSTAIN,False,False,,,347,0.01644553200003429,0.0,,,,null
1000000000000,50,Selected-guards,True,highs,ABSTAIN,False,False,,,347,0.01644553200003429,0.0,,,,null
